file_name, minor, major, total, ownership, num_of_bugs
lucene/test-framework/src/java/org/apache/lucene/codecs/lucene3x/PreFlexRWFieldInfosFormat.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/path/package.html,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/TermQuery.xml,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/ParseException.java,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestWordDelimiterFilter.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/search/NRTManager.java,0, 4, 4, 42.86%, 0
solr/core/src/test/org/apache/solr/util/DOMUtilTest.java,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/update/processor/UUIDUpdateProcessorFactory.java,0, 1, 1, 100.0%, 0
lucene/benchmark/conf/micro-standard-flush-by-ram.alg,0, 1, 1, 100.0%, 0
solr/contrib/extraction/src/test-files/extraction/solr/conf/solrconfig.xml,0, 6, 6, 16.67%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/sinks/TokenTypeSinkFilter.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/search/PrefixQParserPlugin.java,0, 3, 3, 33.33%, 0
lucene/tools/prettify/lang-css.js,0, 1, 1, 100.0%, 0
solr/contrib/analysis-extras/src/test/org/apache/solr/schema/TestICUCollationFieldOptions.java,0, 2, 2, 75.0%, 0
solr/contrib/extraction/lib/pdfbox-1.6.0.jar.sha1,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/util/TestUtils.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/analysis/TestBulgarianStemFilterFactory.java,0, 4, 4, 25.0%, 0
solr/contrib/dataimporthandler-extras/build.xml,0, 3, 3, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/TermRangeTermsEnum.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/core/TestStopAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/RemoveEmptyNonLeafQueryNodeProcessor.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/MultiSimilarity.java,0, 3, 3, 33.33%, 0
lucene/core/src/test/org/apache/lucene/search/TestTopDocsCollector.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/analysis/DoubleMetaphoneFilterFactoryTest.java,0, 4, 4, 25.0%, 0
solr/contrib/extraction/lib/poi-3.8-beta5.jar.sha1,0, 1, 1, 100.0%, 0
solr/contrib/extraction/CHANGES.txt,0, 6, 6, 40.0%, 0
dev-tools/maven/lucene/memory/pom.xml.template,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/spelling/WordBreakSolrSpellCheckerTest.java,0, 2, 2, 66.67%, 0
solr/solrj/src/java/org/apache/solr/common/cloud/ZkCoreNodeProps.java,0, 2, 2, 50.0%, 0
solr/example/example-DIH/build.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/compound/TestCompoundWordTokenFilter.java,0, 3, 3, 50.0%, 1
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/TooManyBasicQueries.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/ConstantScoreQueryBuilder.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/search/similarities/TestLMJelinekMercerSimilarityFactory.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/src/test-files/dih/solr/conf/data-config-end-to-end.xml,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/package.html,0, 2, 2, 66.67%, 0
lucene/core/src/test/org/apache/lucene/index/unsupported.24.cfs.zip,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/store/LockStressTest.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/br/BrazilianStemmer.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/search/QueryResultKey.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/core/TestStandardAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/enhancements/association/AssociationProperty.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/simpletext/SimpleTextTermVectorsFormat.java,0, 4, 4, 40.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/programmatic/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/commongrams/CommonGramsQueryFilter.java,0, 2, 2, 50.0%, 0
lucene/test-framework/lib/randomizedtesting-runner-1.5.0.jar.sha1,0, 1, 1, 100.0%, 0
lucene/analysis/icu/src/java/org/apache/lucene/collation/ICUCollationKeyFilter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/store/VerifyingLockFactory.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/ro/TestRomanianAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestConcurrentMergeScheduler.java,0, 5, 5, 33.33%, 0
solr/core/src/java/org/apache/solr/schema/SchemaAware.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/PhraseSlopQueryNodeProcessor.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestNRTThreads.java,0, 6, 6, 16.67%, 0
solr/contrib/uima/src/java/org/apache/solr/uima/analysis/UIMAAnnotationsTokenizerFactory.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/fontbox-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/analysis/phonetic/src/test/org/apache/lucene/analysis/phonetic/TestPhoneticFilter.java,0, 3, 3, 33.33%, 0
dev-tools/maven/lucene/pom.xml.template,0, 3, 3, 66.67%, 0
lucene/core/src/test/org/apache/lucene/util/TestVirtualMethod.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/response/XMLWriter.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene3x/Lucene3xStoredFieldsFormat.java,0, 4, 4, 40.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/payloads/FloatEncoder.java,0, 3, 3, 33.33%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/fi,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/VarSortedBytesImpl.java,0, 5, 5, 40.0%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/fa,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/utils/Format.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/VInt8IntEncoder.java,0, 2, 2, 50.0%, 0
lucene/analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorfologikAnalyzer.java,0, 2, 2, 50.0%, 0
solr/webapp/web/admin.html,0, 3, 3, 75.0%, 0
solr/core/src/java/org/apache/solr/core/NIOFSDirectoryFactory.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/analysis/TestGalicianMinimalStemFilterFactory.java,0, 3, 3, 33.33%, 0
solr/core/src/test-files/solr/conf/solrconfig-master1.xml,0, 5, 5, 20.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/synonym/SolrSynonymParser.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/MappingCharFilterFactory.java,0, 5, 5, 50.0%, 0
lucene/core/src/java/org/apache/lucene/util/AttributeSource.java,0, 4, 4, 40.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestKeepFilterFactory.java,0, 4, 4, 50.0%, 0
lucene/analysis/kuromoji/src/resources/org/apache/lucene/analysis/ja/dict/TokenInfoDictionary$buffer.dat,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/NumericRangeFilterQuery.xml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/FilteredDocIdSetIterator.java,0, 2, 2, 50.0%, 0
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/tokenattributes/ReadingAttribute.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/id/stopwords.txt,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/lucene3x/PreFlexRWFieldInfosReader.java,0, 3, 3, 71.43%, 0
solr/webapp/web/img/ico/hourglass--exclamation.png,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetVectorHighlightTask.java,0, 2, 2, 50.0%, 0
solr/example/etc/jetty.xml,0, 3, 3, 50.0%, 0
lucene/analysis/icu/src/data/uax29/Lao.rbbi,0, 1, 1, 100.0%, 0
dev-tools/scripts/crawl.maven.release.dist.sh,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/DocsAndPositionsEnum.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/search/grouping/distributed/command/QueryCommandResult.java,0, 1, 1, 100.0%, 0
lucene/test-framework/build.xml,0, 2, 2, 50.0%, 0
lucene/misc/src/java/overview.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/reverse/ReverseStringFilter.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/writercache/cl2o/CompactLabelToOrdinal.java,0, 4, 4, 25.0%, 0
lucene/benchmark/src/test/org/apache/lucene/benchmark/byTask/utils/StreamUtilsTest.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/util/encoding/IntEncoder.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/streaming/CategoryTokenizer.java,0, 2, 2, 50.0%, 0
solr/example/lib/jetty-io-8.1.2.v20120308.jar.sha1,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/util/automaton/TestCompiledAutomaton.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/util/plugin/PluginInfoInitialized.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/lib/activation-LICENSE-CDDL.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/VarStraightBytesImpl.java,0, 4, 4, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/TokenizerChain.java,0, 5, 5, 33.33%, 2
lucene/benchmark/src/test/org/apache/lucene/benchmark/quality/trecQRels.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestPrefixAwareTokenFilter.java,0, 2, 2, 50.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FragmentsBuilder.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/synonym/TestWordnetSynonymParser.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/BitVector.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/handler/DocumentAnalysisRequestHandlerTest.java,0, 3, 3, 33.33%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/QueryTermScorer.java,0, 2, 2, 50.0%, 0
dev-tools/idea/lucene/demo/demo.iml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/util/ResourceLoader.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/pulsing/Pulsing40PostingsFormat.java,0, 3, 3, 33.33%, 0
lucene/misc/src/java/org/apache/lucene/misc/package.html,0, 1, 1, 100.0%, 0
solr/core/src/test-files/solr/conf/stopwithbom.txt,0, 1, 1, 100.0%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/request/LukeRequest.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestBooleanOr.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/analysis/CachingTokenFilter.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/store/TestLock.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/util/plugin/SolrCoreAware.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/cjk/CJKWidthFilter.java,0, 2, 2, 50.0%, 0
solr/webapp/web/js/require.js,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/ScoredDocIdCollector.java,0, 2, 2, 50.0%, 1
lucene/core/src/java/org/apache/lucene/index/CompositeReader.java,0, 5, 5, 33.33%, 0
solr/contrib/dataimporthandler-extras/src/java/org/apache/solr/handler/dataimport/MailEntityProcessor.java,0, 5, 5, 42.86%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/MockTokenFilter.java,0, 3, 3, 50.0%, 1
solr/example/solr/conf/velocity/queryGroup.vm,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/tartarus/snowball/ext/German2Stemmer.java,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/UserInputQuery.xml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/ParallelCompositeReader.java,0, 2, 2, 80.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/stats/TaskStats.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/compound/da_UTF8.xml,0, 1, 1, 100.0%, 0
solr/example/exampledocs/vidcard.xml,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene3x/Lucene3xPostingsFormat.java,0, 4, 4, 50.0%, 0
lucene/spatial/src/java/org/apache/lucene/spatial/vector/package.html,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestFieldValueFilter.java,0, 5, 5, 20.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/KStemmer.java,0, 2, 2, 50.0%, 0
solr/contrib/uima/lib/Tagger-NOTICE.txt,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestGermanNormalizationFilterFactory.java,0, 3, 3, 33.33%, 0
solr/contrib/uima/lib/commons-digester-2.0.jar.sha1,0, 1, 1, 100.0%, 0
solr/contrib/uima/lib/Tagger-2.3.1.jar.sha1,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/hunspell/HunspellStemFilterTest.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/luke/FieldFlag.java,0, 3, 3, 50.0%, 0
lucene/analysis/smartcn/src/java/org/apache/lucene/analysis/cn/smart/SentenceTokenizer.java,0, 2, 2, 50.0%, 1
lucene/analysis/morfologik/src/java/org/apache/lucene/analysis/morfologik/MorphosyntacticTagAttributeImpl.java,0, 2, 2, 66.67%, 0
solr/cloud-dev/example1.sh,0, 1, 1, 100.0%, 0
solr/contrib/analysis-extras/src/test-files/analysis-extras/solr/conf/schema-icucollatefilter.xml,0, 1, 1, 100.0%, 0
lucene/demo/src/test/org/apache/lucene/demo/test-files/docs/gpl3.0.txt,0, 1, 1, 100.0%, 0
lucene/spatial/src/java/org/apache/lucene/spatial/prefix/tree/package-info.java,0, 1, 1, 100.0%, 0
solr/contrib/extraction/src/test-files/extraction/solr-word.pdf,0, 1, 1, 100.0%, 0
lucene/analysis/uima/lib/WhitespaceTokenizer-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/fst/CharSequenceOutputs.java,0, 2, 2, 50.0%, 0
solr/webapp/web/js/scripts/analysis.js,0, 3, 3, 70.0%, 0
lucene/test-framework/lib/ant-1.8.2.jar.sha1,0, 1, 1, 100.0%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/dv/DVAllGroupHeadsCollector.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/results/IntermediateFacetResult.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestJdbcDataSource.java,0, 3, 3, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/albumBooleanQuery.xsl,0, 1, 1, 100.0%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/term/TermGroupFacetCollector.java,0, 1, 1, 100.0%, 1
solr/core/src/java/org/apache/solr/cloud/ZkController.java,2, 3, 5, 66.67%, 0
solr/core/src/java/org/apache/solr/highlight/SolrFormatter.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/PhoneticFilterFactory.java,0, 6, 6, 22.22%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestCachedSqlEntityProcessor.java,0, 4, 4, 33.33%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/snowball/english_stop.txt,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/processors/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/pt/PortugueseAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/payloads/PayloadNearQuery.java,0, 3, 3, 33.33%, 0
lucene/facet/src/test/org/apache/lucene/facet/search/BaseTestTopK.java,0, 2, 2, 50.0%, 0
solr/example/exampledocs/ipod_video.xml,0, 2, 2, 66.67%, 0
lucene/core/src/test/org/apache/lucene/index/TestCustomNorms.java,0, 6, 6, 50.0%, 0
lucene/core/src/java/org/apache/lucene/util/fst/IntsRefFSTEnum.java,0, 4, 4, 25.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestWordDelimiterFilterFactory.java,0, 5, 5, 20.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/FuzzyLikeThisQueryBuilder.java,0, 2, 2, 66.67%, 0
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/SimpleFragmentsBuilder.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/demohtml/Entities.java,0, 2, 2, 66.67%, 0
lucene/core/src/test/org/apache/lucene/store/TestHugeRamFile.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/sinks/DateRecognizerSinkFilter.java,0, 2, 2, 50.0%, 0
dev-tools/idea/.idea/libraries/HSQLDB.xml,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/IrishLowerCaseFilterFactory.java,0, 3, 3, 40.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fr/FrenchAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/AbstractBeforeAfterRule.java,0, 2, 2, 66.67%, 0
lucene/core/src/java/org/apache/lucene/search/MultiPhraseQuery.java,0, 5, 5, 42.86%, 0
lucene/core/src/java/org/apache/lucene/util/fst/PositiveIntOutputs.java,0, 3, 3, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fa/PersianAnalyzer.java,0, 2, 2, 75.0%, 1
solr/solrj/src/java/org/apache/solr/client/solrj/request/FieldAnalysisRequest.java,0, 3, 3, 33.33%, 0
lucene/memory/src/java/org/apache/lucene/index/memory/MemoryIndex.java,0, 4, 4, 72.73%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/KStemData5.java,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestStressIndexing.java,0, 4, 4, 25.0%, 0
lucene/core/src/java/org/apache/lucene/index/DocConsumer.java,0, 3, 3, 50.0%, 0
lucene/analysis/common/src/java/org/tartarus/snowball/ext/KpStemmer.java,0, 1, 1, 100.0%, 0
solr/webapp/web/js/lib/jquery.cookie.js,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/core/util/StringUtils.java,0, 2, 2, 50.0%, 0
lucene/benchmark/conf/compound-penalty.alg,0, 1, 1, 100.0%, 0
lucene/highlighter/src/test/org/apache/lucene/search/vectorhighlight/AbstractTestCase.java,0, 2, 2, 66.67%, 1
solr/contrib/clustering/build.xml,4, 4, 8, 51.72%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/BasicModelG.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/VariableGapTermsIndexReader.java,0, 5, 5, 20.0%, 0
solr/core/src/test-files/solr/conf/solrconfig-basic.xml,0, 2, 2, 66.67%, 0
solr/webapp/web/img/ico/network.png,0, 1, 1, 100.0%, 0
lucene/analysis/kuromoji/src/resources/org/apache/lucene/analysis/ja/dict/UnknownDictionary$posDict.dat,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/cloud/FullSolrCloudTest.java,2, 3, 5, 66.67%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/charfilter/htmlStripReaderTest.html,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestMultiAnalyzerQPHelper.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/PositionFilterFactory.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/sinks/DateRecognizerSinkTokenizerTest.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/streaming/CategoryParentsStream.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/search/similarities/CustomSimilarityFactory.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/SolrParams.java,0, 3, 3, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/results/FacetResultNode.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/miscellaneous/PerFieldAnalyzerWrapper.java,0, 2, 2, 50.0%, 0
lucene/analysis/smartcn/src/resources/org/apache/lucene/analysis/cn/smart/stopwords.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/cloud/ElectionContext.java,0, 3, 3, 72.73%, 0
lucene/facet/src/test/org/apache/lucene/facet/index/streaming/CategoryAttributesStreamTest.java,0, 2, 2, 50.0%, 0
solr/webapp/web/img/ico/chevron-small-expand.png,0, 1, 1, 100.0%, 0
lucene/analysis/kuromoji/src/tools/java/org/apache/lucene/analysis/ja/util/DictionaryBuilder.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40StoredFieldsReader.java,0, 6, 6, 33.33%, 0
solr/contrib/clustering/src/test-files/clustering/solr/conf/clustering/carrot2/stopwords.mt,0, 2, 2, 50.0%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/embedded/LargeVolumeBinaryJettyTest.java,0, 2, 2, 50.0%, 0
dev-tools/maven/solr/webapp/pom.xml.template,0, 2, 2, 90.0%, 0
lucene/core/src/test/org/apache/lucene/search/spans/TestSpansAdvanced2.java,0, 4, 4, 25.0%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/term/TermSecondPassGroupingCollector.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/update/processor/UpdateRequestProcessorFactory.java,0, 3, 3, 33.33%, 0
lucene/analysis/icu/src/java/org/apache/lucene/analysis/icu/segmentation/CharArrayIterator.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/vorbis-java-core-LICENSE-BSD_LIKE.txt,0, 1, 1, 100.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestNumericQueryParser.java,0, 3, 3, 50.0%, 1
